Id,Action
289,0.8899412952502915
290,0.9623112770976252
291,0.8960881347254762
292,0.9556386035711344
293,0.964202294163597
294,0.9484028877757149
295,0.9577661398800099
296,0.8788691458259574
297,0.8660330624637897
298,0.9577661398800099
299,0.8956854504186497
300,0.9630627626187503
301,0.9474783165930495
302,0.9459315138912231
303,0.900743040529429
304,0.9136627608717734
305,0.9556386035711344
306,0.939808226607327
307,0.939630576420741
308,0.9708159657302435
309,0.9592860294209935
310,0.9723437189002384
311,0.9698953127394218
312,0.921378872928973
313,0.9504455470956295
314,0.9157270689500546
315,0.9743474393131727
316,0.9702801042145133
317,0.9521610930265303
318,0.9453549924285227
319,0.9245531443432992
320,0.9690638895625829
321,0.9628300987599524
322,0.8956854504186497
323,0.9628300987599524
324,0.9649985264970564
325,0.9649985264970564
326,0.9348286435969423
327,0.9680027313056156
328,0.9637378716149683
329,0.9400081765572247
330,0.9675375383662129
331,0.9555253387197682
332,0.9404672260014146
333,0.9728988830923632
334,0.9027625068908328
335,0.9695186438097168
336,0.9189563229518888
337,0.9504490970849501
338,0.9572819985405212
339,0.9333267422179142
340,0.9138604822672736
341,0.9571950271412856
342,0.9677148774352822
343,0.90475109361664
344,0.9516377137206399
345,0.9674655235972356
346,0.9433381889226727
347,0.927020220575762
348,0.9440775234016133
349,0.9823509985135733
350,0.9630627626187503
351,0.9741400035770843
352,0.9845524941998214
353,0.9575533247669386
354,0.9296912377107707
355,0.9630443302854995
356,0.955417955411755
357,0.9174147251273617
358,0.9248655631271424
359,0.9677148774352822
360,0.9372640916370395
361,0.9616530809843316
362,0.9506671250730085
363,0.955417955411755
364,0.8837286981759854
365,0.9610729067958168
366,0.9593544566413149
367,0.9628232821402245
368,0.9628300987599524
369,0.9136627608717734
370,0.9454597509407118
371,0.9580607741925106
372,0.9593544566413149
373,0.8660330624637897
374,0.9484028877757149
375,0.922480529609859
376,0.9576530983664167
377,0.8660330624637897
378,0.9604700484437236
379,0.9722407770104415
380,0.9136627608717734
381,0.8660330624637897
382,0.9156288022564593
383,0.9853404465458873
384,0.9334024591158243
385,0.9249290644365233
386,0.964202294163597
387,0.9473786572054129
388,0.9097107995928103
389,0.9354840070226377
390,0.9580607741925106
391,0.9622864345121367
392,0.9828136230045772
393,0.9399431613282057
394,0.979439019097197
395,0.9136627608717734
396,0.9705406275025568
397,0.9630627626187503
398,0.9516377137206399
399,0.9555822162162697
400,0.9474783165930495
401,0.9563974429241502
402,0.9577661398800099
403,0.9686861817476772
404,0.964202294163597
405,0.9722407770104415
406,0.9139840819587955
407,0.901873260196478
408,0.964202294163597
409,0.9580607741925106
410,0.9248655631271424
411,0.9832347326761421
412,0.9136627608717734
413,0.8960881347254762
414,0.9312706807743119
415,0.9628300987599524
416,0.9426904944816219
417,0.9629621331366978
418,0.8925125275615133
419,0.9432646704685492
420,0.9187247998252935
421,0.9601708412775878
422,0.9161790937806623
423,0.9138604822672736
424,0.909744891821831
425,0.9480865549527088
426,0.9630627626187503
427,0.9570700460017707
428,0.9236151678962652
429,0.934621795851745
430,0.9644179591079726
431,0.9459315138912231
432,0.9425825819810888
433,0.9189563229518888
434,0.8956854504186497
435,0.9554122004646587
436,0.9790665374307788
437,0.9261511289220683
438,0.8712527871505061
439,0.921378872928973
440,0.9204638282845837
441,0.9556386035711344
442,0.9628300987599524
443,0.942771906832797
444,0.9555253387197682
445,0.8446301834548793
446,0.9692022530142357
447,0.8960881347254762
448,0.9594849381338888
449,0.9688520391954324
450,0.9384306516884102
451,0.9521610930265303
452,0.9236151678962652
453,0.9464171591197633
454,0.926766273610244
455,0.9484486059718684
456,0.9630528967259228
457,0.9602219053564232
458,0.9008829061594431
459,0.9478826446620149
460,0.9474783165930495
461,0.8446301834548793
462,0.9785954625014418
463,0.926675101180065
464,0.9628945936841332
465,0.9683852489196738
466,0.9675375383662129
467,0.8557474725834794
468,0.9367488144668219
469,0.927020220575762
470,0.9604700484437236
471,0.9546793612249624
472,0.9512143927488615
473,0.9572082487463299
474,0.9407199797665223
475,0.9435464698458456
476,0.8899412952502915
477,0.952755914976448
478,0.9656003687478807
479,0.9785954625014418
480,0.9474783165930495
481,0.9474783165930495
482,0.9024815712537724
483,0.9722407770104415
484,0.9677148774352822
485,0.9628300987599524
486,0.9354434964967976
487,0.9138604822672736
488,0.963112636493763
489,0.9618432037304085
490,0.9354434964967976
491,0.9156288022564593
492,0.9478826446620149
493,0.8712527871505061
494,0.9474783165930495
495,0.9603574822972349
496,0.9759028007070647
497,0.9404487462809257
498,0.9637378716149683
499,0.9600539251410355
500,0.9492704739292378
501,0.9563974429241502
502,0.962202196575539
503,0.9435464698458456
504,0.9628945936841332
505,0.9477350375321258
506,0.9722407770104415
507,0.9464171591197633
508,0.939630576420741
509,0.9404672260014146
510,0.79275208283495
511,0.8446301834548793
512,0.9734984515564766
513,0.9339792524389399
514,0.8956854504186497
515,0.9365726022238672
516,0.9731064360765903
517,0.9577918991770327
518,0.9531435504730521
519,0.9395639479503864
520,0.9083227021424004
521,0.9656606805765657
522,0.91980272368034
523,0.9467362631443347
524,0.9300017285149601
525,0.9389583009170787
526,0.8481891311650056
527,0.9223770515686668
528,0.962455363041596
529,0.9287670941541597
530,0.9594849381338888
531,0.8988027216239086
532,0.9157270689500546
533,0.9474783165930495
534,0.9111166424142881
535,0.9649985264970564
536,0.9637444879825763
537,0.9816819671310646
538,0.9157270689500546
539,0.9113892069278922
540,0.9399563242257194
541,0.880117122166167
542,0.9552130121338307
543,0.9395040287272791
544,0.9491598652030617
545,0.9448551364514973
546,0.9472716213475869
547,0.9594186790297333
548,0.9112922835017885
549,0.9091311723501344
550,0.9515011680447987
551,0.9634256185589909
552,0.8956854504186497
553,0.9463564094632461
554,0.8662116295936874
555,0.9374362431245021
556,0.9354434964967976
557,0.9523078528245946
558,0.9236151678962652
559,0.9389583009170787
560,0.9379720801482222
561,0.8868940621649908
562,0.952755914976448
563,0.972283195598087
564,0.9474783165930495
565,0.9792963233386487
566,0.8939808027603394
567,0.9529524239009168
568,0.905856581798556
569,0.9156288022564593
570,0.8925125275615133
571,0.8446301834548793
572,0.943141316310731
573,0.8788691458259574
574,0.905856581798556
575,0.9722407770104415
576,0.9279920645535601
577,0.9711364879168759
578,0.9563260845974286
579,0.8972202772165008
580,0.9213396820780257
581,0.9731064360765903
582,0.9683161849079788
583,0.901873260196478
584,0.942771906832797
585,0.9656003687478807
586,0.9773914913845198
587,0.9742791348907781
588,0.9157270689500546
589,0.9564475443341596
590,0.926675101180065
591,0.941636243156325
592,0.9479019505494732
593,0.8992089286640224
594,0.978555952738574
595,0.9722407770104415
596,0.9563974429241502
597,0.960349427553559
598,0.8868940621649908
599,0.9348286435969423
600,0.9245531443432992
601,0.9618432037304085
602,0.9052418991365695
603,0.9850509349615533
604,0.9473849496218035
605,0.9082480947171113
606,0.939630576420741
607,0.9474783165930495
608,0.931796721899068
609,0.9655033173294715
610,0.9433367701770761
611,0.9714026086939831
612,0.921842791743866
613,0.9566805174251083
614,0.8481891311650056
615,0.9630627626187503
616,0.9103591589039552
617,0.9628945936841332
618,0.905856581798556
619,0.9673031270828591
620,0.9374362431245021
621,0.9593544566413149
622,0.9634256185589909
623,0.9365726022238672
624,0.9136627608717734
625,0.9082480947171113
626,0.9680941007884706
627,0.9350636004583407
628,0.9333267422179142
629,0.9667858009007734
630,0.9741740933304605
631,0.939630576420741
632,0.9677148774352822
633,0.9279920645535601
634,0.9714026086939831
635,0.8995862176976682
636,0.963066546058158
637,0.9622299168140223
638,0.9484028877757149
639,0.8899412952502915
640,0.9722407770104415
641,0.9484989580609173
642,0.9350246469272085
643,0.9563974429241502
644,0.9623701074675703
645,0.9307029288763724
646,0.9083227021424004
647,0.9236151678962652
648,0.9301522580859897
649,0.9556386035711344
650,0.9367488144668219
651,0.9202133865021492
652,0.9474783165930495
653,0.9481777844953434
654,0.9576530983664167
655,0.9422463560154951
656,0.9630528967259228
657,0.9510339984056365
658,0.9481777844953434
659,0.9722407770104415
660,0.9588925196515933
661,0.9743369857570489
662,0.9210295637719177
663,0.9422463560154951
664,0.9563974429241502
665,0.9113731959435712
666,0.9506968669724469
667,0.8899412952502915
668,0.9397344108029665
669,0.9174147251273617
670,0.9157270689500546
671,0.8920048423710577
672,0.9477350375321258
673,0.9422473977047096
674,0.910394837820164
675,0.9422463560154951
676,0.9603574822972349
677,0.8925125275615133
678,0.9472716213475869
679,0.964005295929396
680,0.9622864345121367
681,0.9474783165930495
682,0.8446301834548793
683,0.9189563229518888
684,0.9472716213475869
685,0.95024287826922
686,0.9209956686091988
687,0.9156288022564593
688,0.9457781335826452
689,0.9577661398800099
690,0.9177902675935831
691,0.9785954625014418
692,0.9506968669724469
693,0.9521610930265303
694,0.9590848971844496
695,0.9659138423049534
696,0.9463665912522087
697,0.9686014311365496
698,0.9484989580609173
699,0.943141316310731
700,0.9677148774352822
701,0.9332476449194467
702,0.9722407770104415
703,0.9255885454907447
704,0.9190672126344804
705,0.9416261213241477
706,0.8868940621649908
707,0.9722407770104415
708,0.964202294163597
709,0.9660878003446283
710,0.9576530983664167
711,0.9324224167824918
712,0.9606238241093085
713,0.9587800882128127
714,0.9718698903978046
715,0.9642675218387734
716,0.8899412952502915
717,0.9565482479835967
718,0.9628945936841332
719,0.9684232344959639
720,0.9248655631271424
721,0.9235306584692567
722,0.910394837820164
723,0.9352589276559587
724,0.91040895277318
725,0.9404487462809257
726,0.9555253387197682
727,0.933148132570387
728,0.9722407770104415
729,0.9416261213241477
730,0.9174147251273617
731,0.8826280464729601
732,0.9630627626187503
733,0.9686957075282486
734,0.964202294163597
735,0.8446301834548793
736,0.9189563229518888
737,0.9156288022564593
738,0.9478826446620149
739,0.9628945936841332
740,0.9575533247669386
741,0.9711364879168759
742,0.9500294013727247
743,0.9576530983664167
744,0.9374362431245021
745,0.9593111656979844
746,0.9434652780236296
747,0.9255885454907447
748,0.9577661398800099
749,0.9612513979438797
750,0.964202294163597
751,0.9296912377107707
752,0.922666111906578
753,0.939630576420741
754,0.9611820967450309
755,0.9259208066257831
756,0.9157270689500546
757,0.9713946441527785
758,0.9664364285446662
759,0.920383637029818
760,0.9478826446620149
761,0.9296724770245114
762,0.9339829410248565
763,0.9556386035711344
764,0.9374554464627265
765,0.9478826446620149
766,0.9637378716149683
767,0.9463564094632461
768,0.9523078528245946
769,0.9568588136933258
770,0.9582844138161466
771,0.9718698903978046
772,0.9156288022564593
773,0.9608990006785076
774,0.9334024591158243
775,0.9611345530481541
776,0.8660330624637897
777,0.91980272368034
778,0.9492341092884644
779,0.9334024591158243
780,0.9138604822672736
781,0.8660330624637897
782,0.9474783165930495
783,0.9785954625014418
784,0.8847145317510774
785,0.9644179591079726
786,0.9451681764796059
787,0.9504455470956295
788,0.9052418991365695
789,0.9612513979438797
790,0.9601787463752223
791,0.9144825380593848
792,0.9576530983664167
793,0.8995862176976682
794,0.9551282054788158
795,0.933148132570387
796,0.9332839557425555
797,0.9341969383427521
798,0.9660878003446283
799,0.9299016315788591
800,0.9799587188531597
801,0.9416261213241477
802,0.9576530983664167
803,0.939808226607327
804,0.9478826446620149
805,0.9422463560154951
806,0.9606238241093085
807,0.8481891311650056
808,0.8972202772165008
809,0.9766067677081935
810,0.9714026086939831
811,0.9610729067958168
812,0.8837286981759854
813,0.9815940885413084
814,0.8925125275615133
815,0.9111166424142881
816,0.9815940885413084
817,0.9618432037304085
818,0.9590848971844496
819,0.9389583009170787
820,0.9245531443432992
821,0.9502172864618679
822,0.9556386035711344
823,0.9576530983664167
824,0.9606309824266317
825,0.9743474393131727
826,0.8481891311650056
827,0.9742820925635751
828,0.9620316218055726
829,0.9582844138161466
830,0.9540921144827148
831,0.964202294163597
832,0.9775427511709438
833,0.9617157335476075
834,0.9531270750324449
835,0.9491598652030617
836,0.9717847412728129
837,0.9476571678901468
838,0.9603281616926352
839,0.9157270689500546
840,0.9474783165930495
841,0.952755914976448
842,0.9540921144827148
843,0.964202294163597
844,0.9374362431245021
845,0.9594186790297333
846,0.9682282167299875
847,0.8868940621649908
848,0.9628203268353159
849,0.9551972305763926
850,0.9474783165930495
851,0.9478826446620149
852,0.955417955411755
853,0.9091311723501344
854,0.8660330624637897
855,0.9174147251273617
856,0.9473371017331849
857,0.9487587459480585
858,0.9721732509402878
859,0.9452221392359695
860,0.9748062972440749
861,0.952755914976448
862,0.9293445184947866
863,0.9265499967402095
864,0.9625995984117407
865,0.8987275858469195
866,0.9474783165930495
867,0.9594429872987502
868,0.9492704739292378
869,0.9692030490574568
870,0.9571950271412856
871,0.9174147251273617
872,0.9027625068908328
873,0.9581348788541105
874,0.901873260196478
875,0.9523078528245946
876,0.9593789837879664
877,0.9629621331366978
878,0.9027625068908328
879,0.9358446234616487
880,0.9354434964967976
881,0.9174147251273617
882,0.9594849381338888
883,0.9610729067958168
884,0.9555952680961247
885,0.9052418991365695
886,0.9785954625014418
887,0.9617157335476075
888,0.972283195598087
889,0.952755914976448
890,0.9834561285007708
891,0.9834561285007708
892,0.924765421026084
893,0.9034821116248832
894,0.9789344844563586
895,0.9177902675935831
896,0.9630627626187503
897,0.9372297186468292
898,0.9686802175351229
899,0.9677148774352822
900,0.9680941007884706
901,0.9333267422179142
902,0.9676203157046671
903,0.9576763877179144
904,0.9630443302854995
905,0.9785954625014418
906,0.9571950271412856
907,0.9788984107787762
908,0.9845468710390576
909,0.9484028877757149
910,0.9387047737785771
911,0.9677148774352822
912,0.9177902675935831
913,0.9556386035711344
914,0.9735280615415345
915,0.9357230074467306
916,0.9294080901733935
917,0.9435464698458456
918,0.9308793370715716
919,0.9735528388719035
920,0.9480865549527088
921,0.9661630361039758
922,0.9743218148333402
923,0.9334024591158243
924,0.880117122166167
925,0.9111166424142881
926,0.9722407770104415
927,0.9395040287272791
928,0.9563974429241502
929,0.972283195598087
930,0.9577918991770327
931,0.9733798205331978
932,0.9404672260014146
933,0.9571950271412856
934,0.9463564094632461
935,0.9414392937518552
936,0.8660330624637897
937,0.9544858495325758
938,0.9576530983664167
939,0.8481891311650056
940,0.9478826446620149
941,0.9628300987599524
942,0.9374362431245021
943,0.9558193830191454
944,0.9630443302854995
945,0.9564484353960472
946,0.9144825380593848
947,0.9474783165930495
948,0.8868940621649908
949,0.93328711724900415
950,0.9728988830923632
951,0.9630627626187503
952,0.9103591589039552
953,0.9575533247669386
954,0.9555253387197682
955,0.9587800882128127
956,0.8893048611481471
957,0.9334024591158243
958,0.9136627608717734
959,0.9103591589039552
960,0.909744891821831
961,0.8899412952502915
962,0.9607656013221425
963,0.963112636493763
964,0.8868940621649908
965,0.9334024591158243
966,0.9622864345121367
967,0.9615723199907847
968,0.9628945936841332
969,0.927020220575762
970,0.9691692399489835
971,0.910394837820164
972,0.9576530983664167
973,0.9577953992806912
974,0.963182367004946
975,0.9153999124691262
976,0.9174884494035132
977,0.8899412952502915
978,0.9210295637719177
979,0.9189563229518888
980,0.8446301834548793
981,0.9628300987599524
982,0.9409665564716904
983,0.9823895059986859
984,0.8660330624637897
985,0.9575222788316062
986,0.9354434964967976
987,0.9645244959309972
988,0.972283195598087
989,0.9478826446620149
990,0.9607092528496348
991,0.9523078528245946
992,0.939808226607327
993,0.964202294163597
994,0.9654173795582693
995,0.9144825380593848
996,0.9568690325696287
997,0.8911503187751275
998,0.9136627608717734
999,0.9554195130201714
1000,0.9672759898794336
1001,0.9630627626187503
1002,0.9582688881973676
1003,0.9576763877179144
1004,0.9472716213475869
1005,0.9711364879168759
1006,0.8920048423710577
1007,0.9655033173294715
1008,0.9459315138912231
1009,0.9630627626187503
1010,0.9610729067958168
1011,0.9519308958494895
1012,0.9593544566413149
1013,0.9481765816270271
1014,0.9399563242257194
1015,0.9506968669724469
1016,0.9686014311365496
1017,0.9556386035711344
1018,0.8980335169218977
1019,0.9174147251273617
1020,0.9478826446620149
1021,0.9334024591158243
1022,0.9345715444620243
1023,0.8868940621649908
1024,0.952442646828384
1025,0.9748062972440749
1026,0.9236151678962652
1027,0.9540921144827148
1028,0.9656003687478807
1029,0.9459315138912231
1030,0.9407199797665223
1031,0.9477350375321258
1032,0.9792963233386487
1033,0.9589559888683834
1034,0.9157270689500546
1035,0.964202294163597
1036,0.9370346875452621
1037,0.8826280464729601
1038,0.9370529862619232
1039,0.9189563229518888
1040,0.9630627626187503
1041,0.9389583009170787
1042,0.9630627626187503
1043,0.9472716213475869
1044,0.9235306584692567
1045,0.9265499967402095
1046,0.9516805733395258
1047,0.9563974429241502
1048,0.9546793612249624
1049,0.9111166424142881
1050,0.9690638895625829
1051,0.9484028877757149
1052,0.938013657422629
1053,0.9680941007884706
1054,0.9506968669724469
1055,0.9617157335476075
1056,0.9138604822672736
1057,0.9189563229518888
1058,0.9478826446620149
1059,0.9491598652030617
1060,0.9389583009170787
1061,0.9603574822972349
1062,0.9556386035711344
1063,0.8899412952502915
1064,0.901873260196478
1065,0.9698953127394218
1066,0.9692030490574568
1067,0.9404672260014146
1068,0.8956854504186497
1069,0.9097107995928103
1070,0.9640994689075905
1071,0.9124379308660303
1072,0.9722407770104415
1073,0.9091794043877472
1074,0.967162511130971
1075,0.955417955411755
1076,0.9334024591158243
1077,0.9354840070226377
1078,0.9656003687478807
1079,0.9567181703823467
1080,0.9034821116248832
1081,0.9847900099462691
1082,0.9574479855664035
1083,0.9474783165930495
1084,0.9702801042145133
1085,0.8899412952502915
1086,0.9850509349615533
1087,0.9656003687478807
1088,0.9677148774352822
1089,0.9372055994336841
1090,0.9655033173294715
1091,0.8980519335988627
1092,0.971210959482071
1093,0.9474783165930495
1094,0.9541410008541654
1095,0.9857436083653079
1096,0.9637378716149683
1097,0.964202294163597
1098,0.9518074093533654
1099,0.9435464698458456
1100,0.8868940621649908
1101,0.9138604822672736
1102,0.9644179591079726
1103,0.9815940885413084
1104,0.9389583009170787
1105,0.9474783165930495
1106,0.9630627626187503
1107,0.9705226007479169
1108,0.9692030490574568
1109,0.9536507297884154
1110,0.9478160741298413
1111,0.9714026086939831
1112,0.9729100432896863
1113,0.9699375202923586
1114,0.9556386035711344
1115,0.9296724770245114
1116,0.9435464698458456
1117,0.91040895277318
1118,0.9027625068908328
1119,0.8995862176976682
1120,0.9487587459480585
1121,0.9617618497666198
1122,0.9487587459480585
1123,0.8992089286640224
1124,0.9477350375321258
1125,0.9506968669724469
1126,0.9091311723501344
1127,0.9667252119502737
1128,0.9660917134993147
1129,0.901873260196478
1130,0.9722407770104415
1131,0.9630528967259228
1132,0.9027625068908328
1133,0.8816036248722336
1134,0.9832347326761421
1135,0.9161790937806623
1136,0.9365638431740357
1137,0.9675375383662129
1138,0.9523078528245946
1139,0.9781551356950655
1140,0.9260823973124178
1141,0.9416261213241477
1142,0.9628945936841332
1143,0.9300017285149601
1144,0.9630627626187503
1145,0.9644179591079726
1146,0.9850509349615533
1147,0.9400762774431773
1148,0.9111166424142881
1149,0.9374362431245021
1150,0.9618432037304085
1151,0.975866604751008
1152,0.9628300987599524
1153,0.964202294163597
1154,0.8883564792790074
1155,0.9815940885413084
1156,0.9563974429241502
1157,0.9478160741298413
1158,0.9594186790297333
1159,0.939808226607327
1160,0.9083227021424004
1161,0.9440775234016133
1162,0.9681008109887208
1163,0.9136627608717734
1164,0.9159807813802356
1165,0.96776635804896
1166,0.9705406275025568
1167,0.9769774235144774
1168,0.9529524239009168
1169,0.942771906832797
1170,0.9680941007884706
1171,0.9735528388719035
1172,0.9628300987599524
1173,0.955417955411755
1174,0.9722407770104415
1175,0.9644179591079726
1176,0.9409665564716904
1177,0.9612513979438797
1178,0.9395040287272791
1179,0.9628696230498879
1180,0.905856581798556
1181,0.95440155716817
1182,0.9758615661150482
1183,0.9575533247669386
1184,0.9463665912522087
1185,0.9626583053209317
1186,0.9607092528496348
1187,0.9407199797665223
1188,0.8660330624637897
1189,0.9743218148333402
1190,0.9556386035711344
1191,0.952755914976448
1192,0.9630627626187503
1193,0.9575894650439105
1194,0.9492704739292378
1195,0.8660330624637897
1196,0.9487587459480585
1197,0.9407199797665223
1198,0.9678917909639574
1199,0.9550417845168311
1200,0.9722407770104415
1201,0.9688520391954324
1202,0.9474783165930495
1203,0.9554122004646587
1204,0.9637378716149683
1205,0.9312706807743119
1206,0.8782143234444322
1207,0.9372055994336841
1208,0.9676387807428871
1209,0.9435464698458456
1210,0.9235306584692567
1211,0.9111166424142881
1212,0.9409665564716904
1213,0.9656003687478807
1214,0.9677148774352822
1215,0.9718698903978046
1216,0.932638157170142
1217,0.9645870700742044
1218,0.9458973011085942
1219,0.9604700484437236
1220,0.9471605592224469
1221,0.9564143856711854
1222,0.9492704739292378
1223,0.9640824735965666
1224,0.9372055994336841
1225,0.9622299168140223
1226,0.9504490970849501
1227,0.9630627626187503
1228,0.8899412952502915
1229,0.9400577489673335
1230,0.9644179591079726
1231,0.9628696230498879
1232,0.937970507349264
1233,0.9833330641355945
1234,0.9463665912522087
1235,0.9472716213475869
1236,0.8868940621649908
1237,0.9354840070226377
1238,0.9630627626187503
1239,0.964202294163597
1240,0.9563974429241502
1241,0.9186859677071195
1242,0.9374554464627265
1243,0.9520001721204228
1244,0.9722407770104415
1245,0.9660203810083524
1246,0.9342559427088077
1247,0.9575222788316062
1248,0.9722407770104415
1249,0.9083227021424004
1250,0.9568696451352241
1251,0.9120672321815356
1252,0.9567423167292749
1253,0.9334024591158243
1254,0.9478826446620149
1255,0.9658140541000506
1256,0.9785954625014418
1257,0.9437027940740037
1258,0.9556386035711344
1259,0.9419247063452957
